  11 the	general	form	of
   1 commands	however	we	believe
   1 commands	however	this	approach
   1 commands	however	several	studies
   1 commands	how	to	recognize
   1 commands	has	been	a
   1 commands	had	very	different
   1 commands	for	example	the
   1 commands	for	example	even
   1 commands	for	example	architects
   1 commands	followed	by	teaching
   1 commands	few	of	them
   1 commands	executed	by	the
   1 commands	effectively	and	efficiently
   1 commands	does	not	easily
   1 commands	did	not	motivate
   1 commands	charman	and	howes
   1 commands	but	the	strategy-group
   1 commands	before	teaching	the
   1 commands	as	those	taught
   1 commands	as	described	in
   1 commands	and	were	considered
   1 commands	and	the	same
   1 commands	and	strategies	that
   1 commands	and	strategies	4
   1 commands	and	practice	files
   1 commands	and	on	examples
   1 commands	and	many	years
   1 commands	and	general	strategies
   1 commands	and	concretely	illustrated
   1 commands	accordingly	we	believe
   1 commands	a	critical	component
   1 command-knowledge	cmu-2	as	shown
   1 command	while	this	first
   1 command	to	know	when
   1 command	the	students	were
   1 command	that	focus	on
   1 command	such	ambiguity	can
   1 command	strategy	use	was
   1 command	necessary	to	execute
   1 command	logs	which	consisted
   1 command	knowledge	were	used
   1 command	knowledge	was	significantly
   1 command	knowledge	was	guided
   1 command	knowledge	the	second
   1 command	knowledge	that	includes
   1 command	knowledge	should	be
   1 command	knowledge	our	final
   1 command	knowledge	our	approach
   1 command	knowledge	in	our
   1 command	knowledge	e	g
   1 command	knowledge	command	group
   1 command	knowledge	between	the
   1 command	knowledge	as	discussed
   1 command	knowledge	and	only
   1 command	knowledge	and	application-specific
   1 command	knowledge	and	4
   1 command	knowledge	2	benefits
   1 command	knowledge	2	5
   1 command	knowledge	2	4
   1 command	its	location	and
   1 command	is	explicitly	designed
   1 command	instructions	for	simple
   1 command	instruction	was	followed
   1 command	instruction	began	with
   1 command	instruction	all	of
   1 command	in	word	to
   1 command	in	neither	case
   1 command	in	msword	enables
   1 command	group	was	given
   1 command	group	used	42
   1 command	group	to	students
   1 command	group	these	results
   1 command	group	the	mean
   1 command	group	received	the
   1 command	group	mean	proportion
   1 command	group	mean	86
   1 command	group	in	exploiting
   1 command	group	consisted	of
   1 command	group	command	group
   1 command	group	but	in
   1 command	group	because	the
   1 command	group	and	the
   1 command	group	and	84
   1 command	group	and	48
   1 command	group	and	19
   1 command	group	96	07
   1 command	can	divide	the
   1 command	available	in	msword
   1 command	appspecific	and	in
   1 command	app-specific	group	nor
   1 command	ap-specific	group	was
   1 command	ap-specific	group	mean
   1 command	ap-specific	group	had
   1 command	ap-specific	group	furthermore
   1 command	ap-specific	group	and
   1 command	ap	specific	group
   1 command	and	when	to
   1 command	and	strategy	groups
   1 command	3	application-general	strategic
   1 command	2	practice	of
   1 command	2	application-specific	strategic
   1 comes	at	the	cost
   1 come	to	believe	that
   1 combining	our	understanding	of
   1 combination	with	commands	a
   1 columns	with	the	exception
   1 columns	with	an	exception
   1 columns	show	how	those
   1 columns	including	the	exception
   1 columns	in	a	spreadsheet
   1 column	widths	one-by-one	in
   1 column	the	strategy	enables
   1 column	the	method	is
   1 column	of	table	i
   1 column	of	appendix-a	shows
   1 column	headings	containing	the
   1 colorado	and	frederick	reif
   1 collection	we	collected	and
   1 collected	in	word	and
   1 collected	as	part	of
   1 collected	and	analyzed	five
   1 collected	5	exam	scores
   1 cognitive	cultural	and	social
   1 cognitive	analysis	of	these
   1 cmu-2	were	similar	to
   1 cmu-2	was	similar	to
   1 cmu-2	was	conducted	with
   1 cmu-2	the	method	for
   1 cmu-2	experiments	compared	students
   1 cmu-2	data	as	shown7
   1 cmu-2	could	not	be
   1 cmu-2	as	shown	in
   1 cmu-2	also	art	students
   1 cmu-1	we	performed	a
   1 cmu-1	was	conducted	with
   1 cmu-1	the	students	were
   1 cmu-1	the	overall	effect
   1 cmu-1	experiment	students	were
   1 cmu-1	except	that	the
   1 cmu-1	because	tasks	for
   1 cmu-1	and	cmu-2	experiments
   1 cmu	this	course	focused
   1 cmu	instruction	3	classes
   1 cmu	furthermore	unlike	many
   1 cmu	freshman	students	in
   1 cmu	experiments	with	the
   1 cmu	experiments	we	performed
   1 cmu	experiments	as	the
   1 cmu	experiments	3	2
   1 cmu	course	before	had
   1 cmu	course	are	taught
   1 cmu	and	the	strategy
   1 closer	inspection	showed	that
   1 closely	what	makes	certain
   1 closely	followed	our	original
   1 clearly	useful	in	large
   1 clearly	inappropriate	actions	contribute
   1 classroom	we	believe	this
   1 classroom	through	a	desktop
   1 classroom	experiments	2	1
   1 classroom	experience	of	teaching
   1 classroom	context	we	would
   1 classes	of	50	minutes
   1 class	were	then	summarized
   1 class	were	summarized	step
   1 class	there	was	no
   1 class	only	command	knowledge
   1 chosen	to	teach	therefore
   1 chosen	commands	for	example
   1 choice	to	avoid	such
   1 chi-square	tests	on	the
   1 chi-square	test	on	the
   1 chi-square	test	on	each
   1 checked	before	the	students
   1 check	whether	the	strategy
   1 charney	et	al	1990
   1 charman	and	howes	2003
   1 characteristics	of	the	problem
   1 characteristics	of	a	task
   1 characteristics	of	a	higher-level
   1 characteristics	is	not	unambiguous
   1 characteristics	in	the	higher-level
   1 changing	the	width	of
   1 changes	we	asked	the
   1 changes	to	large	numbers
   1 changed	similarly	formulas	in
   1 change	users	to	fit
   1 change	their	methods	if
   1 change	the	user	through
   1 change	the	interface	so
   1 change	of	width	of
   1 change	a	method	to
   1 chance	for	ambiguity	the
   1 certainly	suggest	that	the
   1 certain	strategy	opportunities	more
   1 certain	conditions	a	strategy
   1 center	a	word	on
   1 cases	whenever	there	was
   1 cases	instead	of	scrolling
   1 cases	automatic	detection	of
   1 case	these	commands	involved
   1 case	has	there	been
   1 carver	1988	gong	and
   1 carroll	et	al	1987
   1 carroll	and	rosson	1987
   1 carroll	and	aaronson	1988
   1 carnegie	mellon	university	numerous
   1 carnegie	mellon	university	cmu
   1 carefully	designed	to	be
   1 card	et	al	1983
   1 capture	videos	this	confirmation
   1 capture	video	or	the
   1 can	use	across	applications
   1 can	significantly	improve	transfer
   1 can	often	be	achieved
   1 can	lead	to	complex
   1 can	explicit	instruction	address
   1 can	enable	users	to
   1 can	easily	learn	how
   1 can	easily	fail	to
   1 can	divide	the	window
   1 can	create	paragraphs	that
   1 can	be	viewed	simultaneously
   1 can	be	used	to
   1 can	be	used	across
   1 can	be	taught	in
   1 can	be	successful	when
   1 can	be	organized	in
   1 can	be	instantiated	in
   1 can	be	instantiated	across
   1 can	be	extended	to
   1 can	be	done	practically
   1 can	be	discovered	just
   1 can	be	applied	across
   1 can	assist	users	in
   1 can	argue	that	interfaces
   1 called	the	strategy	group
   1 called	the	spacing	effect
   1 called	the	command	ap-specific
   1 called	strategy-based	instruction	to
   1 called	strategy-based	instruction	this
   1 calculations	in	the	spreadsheet
   1 cad	training	to	use
   1 cad	systems	to	perform
   1 cad	systems	bhavnani	and
   1 cad	system	did	not
   1 cad	system	cognitive	analysis
   1 cad	system	can	be
   1 c/j	each	testing	the
   1 c	was	conducted	one
   1 by	using	the	split-window
   1 by	using	the	split
   1 by	using	the	commands
   1 by	using	strategies	this
   1 by	undergraduate	students	who
   1 by	two	important	findings
   1 by	the	students	in
   1 by	the	students	by
   1 by	the	school	of
   1 by	the	results	reported
   1 by	the	instructors	while
   1 by	the	importance	of
   1 by	teaching	users	how
   1 by	teaching	the	second
   1 by	students	was	the
   1 by	students	bereiter	2002
   1 by	several	empirical	studies
   1 by	sequencing	different	commands
   1 by	revisiting	the	same
   1 by	research	which	has
   1 by	providing	written	instructions
   1 by	prior	experience	in
   1 by	previous	research	in
   1 by	our	experiments	such
   1 by	others	payne	et
   1 by	nilsen	et	al
   1 by	most	web	site
   1 by	most	authoring	tools
   1 by	mean	scores	on
   1 by	many	researchers	e
   1 by	major	i	e
   1 by	learning	how	to
   1 by	learning	commands	more
   1 by	learning	commands	for
   1 by	knowing	commands	however
   1 by	knowing	commands	charman
   1 by	instruction	for	the
   1 by	indicating	five	lessons
   1 by	first	presenting	the
   1 by	first	looking	at
   1 by	explicitly	pointing	them
   1 by	engaging	the	students
   1 by	each	of	the
   1 by	discussing	the	trade-offs
   1 by	computer	scripts	3
   1 by	combining	our	understanding
   1 by	cmu	and	the
   1 by	application-specific	strategy	instruction
   1 by	also	learning	the
   1 by	all	students	this
   1 by	all	students	enrolled
   1 by	a	commercial	company
   1 but	with	different	commands
   1 but	there	was	no
   1 but	the	strategy-group	instructors
   1 but	the	results	certainly
   1 but	required	the	same
   1 but	in	addition	contained
   1 but	excluded	the	actual
   1 but	because	the	teaching
   1 but	are	quickly	weeded
   1 but	added	an	extra
   1 bulleted	lists	the	students
   1 bulleted	lists	and	asked
   1 bulleted	items	from	the
   1 build	demonstration	and	practice
   1 build	a	basic	web
   1 brown	and	palinscar	1989
   1 brown	and	edelson	2001
   1 brown	1992	however	testing
   1 brown	1992	as	described
   1 brought	together	on	the
   1 bringing	three	nonadjacent	items
   1 brief	questionnaire	in	which
   1 brief	online	instruction	of
   1 bottom	would	be	used
   1 both	versions	of	the
   1 both	treatments	and	then
   1 both	the	strategy	framework
   1 both	technical	and	nontechnical
   1 both	of	whom	were
   1 both	groups	were	taught
   1 both	groups	were	given
   1 both	groups	was	very
   1 both	groups	3	2
   1 both	courses	2	4
   1 both	conditions	retained	the
   1 both	conditions	had	taught
   1 both	commands	and	general
   1 both	applications	the	results
   1 borko	and	livingston	1989
   1 blake	2003	finally	there
   1 binary	score	indicating	whether
   1 bias	in	the	students
   1 bias	carroll	and	rosson
   1 bhavnani	university	of	michigan
   1 bhavnani	et	al	2006
   1 bhavnani	et	al	1999
   1 bhavnani	and	john	1996
   1 bhavnani	2005	bhavnani	et
   1 bhavnani	2001	and	we
   1 bhavnani	1998	given	the
   1 bhavnani	1998	furthermore	sources
   1 between	um-1	and	cmu-2
   1 between	the	tables	it
   1 between	the	posttest	scores
   1 between	the	posttest	and
   1 between	the	lists	step
   1 between	the	groups	on
   1 between	the	command	ap
   1 between	40-70	and	to
   1 better	understand	the	attributes
   1 better	than	the	command
   1 better	for	strategy	opportunities
   1 best	to	use	that
   1 best	to	teach	instructors
   1 best	to	teach	different
   1 best	to	exploit	them
   1 best	motivated	the	use
   1 bereiter	2002	borko	and
   1 benefits	students	from	technical
   1 benefits	for	example	iteration
   1 benefited	student	populations	with
   1 benefit	of	improving	command
   1 benefit	from	explicit	instruction
   1 benefit	by	also	learning
   1 beneficial	when	they	are
   1 believe	this	is	because
   1 believe	this	argument	ignores
   1 believe	that	whatever	the
   1 believe	that	such	attempts
   1 believe	that	our	instructional
   1 believe	that	it	might
   1 believe	such	research	should
   1 believe	our	instructional	framework
   1 being	transferable	across	applications
   1 being	introduced	to	the
   1 behavior	bhavnani	2005	bhavnani
   1 beginning	of	a	long
   1 begin	to	acquire	the
   1 began	with	the	design
   1 began	with	a	demonstration
   1 began	much	earlier	when
   1 before	we	designed	the
   1 before	they	acquire	a
   1 before	the	students	left
   1 before	teaching	the	strategies
   1 before	teaching	high-level	skills
   1 before	teaching	commands	did
   1 before	strategies	that	used
   1 before	performing	the	comparison10
   1 before	moving	the	items
   1 before	had	equivalent	experience
   1 been	shown	to	result
   1 been	research	in	teaching
   1 been	relatively	little	research
   1 been	organized	in	a
   1 been	offered	to	explain
   1 been	numerous	approaches	for
   1 been	few	systematic	attempts
   1 been	fairly	successful	it
   1 been	difficult	to	achieve
   1 been	criticized	for	attempting
   1 been	an	attempt	to
   1 been	a	critical	part
   1 becoming	more	effective	and
   1 become	preferred	methods	over
   1 become	experts	why	do
   1 become	disoriented	the	lack
   1 because	zoom	often	leads
   1 because	with	the	exception
   1 because	while	it	is
   1 because	we	wished	to
   1 because	we	tested	for
   1 because	we	1	explicitly
   1 because	this	was	true
   1 because	this	group	was
   1 because	they	are	general
   1 because	the	um-1	students
   1 because	the	teaching	of
   1 because	the	observed	users
   1 because	the	first	author
   1 because	tasks	for	dreamweaver
   1 because	such	suboptimal	methods
   1 because	retention	of	knowledge
   1 because	real-world	users	as
   1 because	msword	sometimes	automatically
   1 because	learning	strategies	in
   1 because	it	reduces	task
   1 because	it	reduces	errors
   1 because	it	exploits	the
   1 because	it	can	be
   1 because	educational	interventions	can
   1 be	well-suited	for	the
   1 be	viewed	simultaneously	on
   1 be	useful	to	develop
   1 be	used	to	teach
   1 be	used	to	scroll
   1 be	used	to	deal
   1 be	used	during	instruction
   1 be	used	across	many
   1 be	used	across	applications
   1 be	tightly	integrated	with
   1 be	taught	to	recognize
   1 be	taught	strategic	knowledge
   1 be	taught	in	the
   1 be	taught	in	combination
   1 be	taught	explicitly	several
   1 be	taught	before	strategies
   1 be	successfully	extended	to
   1 be	successful	when	the
   1 be	retained	over	time
   1 be	organized	in	separate
   1 be	meaningful	and	relevant
   1 be	maintained	when	the
   1 be	linked	to	dependent
   1 be	linked	to	a
   1 be	insufficiently	motivating	for
   1 be	instantiated	in	different
   1 be	instantiated	across	different
   1 be	informed	by	the
   1 be	important	to	enable
   1 be	imparted	a	goms
   1 be	extended	to	teach
   1 be	extended	to	new
   1 be	extended	to	include
   1 be	extended	to	a
   1 be	explicitly	taught	1
   1 be	effective	instructors	all
   1 be	easily	acquired	just
   1 be	done	practically	however
   1 be	done	in	the
   1 be	done	because	the
   1 be	disseminated	to	other
   1 be	disseminated	to	different
   1 be	discovered	just	by
   1 be	delivered	through	computer-based
   1 be	delegated	to	the
   1 be	considered	this	could
   1 be	complemented	with	strategy-based
   1 be	compelling	to	use
   1 be	compared	are	far
   1 be	brought	together	on
   1 be	automatically	analyzed	by
   1 be	applied	to	teach
   1 be	applied	across	applications
   1 be	addressed	to	make
   1 be	adapted	to	teach
   1 be	achieved	when	students
   1 be	achieved	by	teaching
   1 be	achieved	by	revisiting
   1 be	a	selection	rule
   1 be	a	conscious	choice
   1 basic	web	site	where
   1 basic	commands	however	several
   1 basic	commands	few	of
   1 based	on	input	from
   1 based	on	four	powers
   1 based	on	chi-square	tests
   1 based	on	an	exam
   1 based	on	a	t-test
   1 based	on	a	chi-square
   1 based	on	4	general
   1 barnard	1993	discuss	a
   1 balanced	by	prior	experience
   1 balanced	by	major	i
   1 balance	of	structure	and
   1 background	finally	command	knowledge
   1 back	to	its	original
   1 back	our	research	has
   1 back	and	forth	between
   1 b	the	students	were
   1 b	and	h	the
   1 aware	of	the	nature
   1 avoids	the	time-consuming	and
   1 avoid	such	problems	overall
   1 avoid	modifying	the	exception
   1 avoid	having	to	repeatedly
   1 available	in	the	acm
   1 available	in	msword	and
   1 automatically	detect	opportunities	for
   1 automatically	detect	characteristics	of
   1 automatically	converting	the	text
   1 automatically	changed	similarly	formulas
   1 automatically	assigns	styles	to
   1 automatically	analyzed	by	computer
   1 automatically	acquired	just	by
   1 automatic	detection	of	task
   1 authors	this	was	achieved
   1 authors	have	less	control
   1 authors	additionally	we	received
   1 authoring	tools	instead	of
   1 authoring	applications	we	focused
   1 authoring	applications	these	empirical
   1 authoring	applications	many	users
   1 authoring	applications	for	example
   1 authored	by	each	of
   1 author	moved	to	the
   1 australia	4	lessons	learned
   1 attributes	of	and	conditions
   1 attempts	to	teach	and
   1 attempts	to	address	it
   1 attempts	should	where	possible
   1 attempting	to	compare	two
   1 attempting	to	change	users
   1 attempting	to	change	the
   1 attempted	to	reduce	the
   1 attempted	to	first	teach
   1 attempt	to	generalize	these
   1 attempt	to	change	the
   1 at	the	university	the
   1 at	the	request	of
   1 at	the	nursing	school
   1 at	the	cost	of
   1 at	the	beginning	of
   1 at	regular	and	reasonably
   1 at	michigan	our	goal
   1 at	least	one	style
   1 at	hand	rather	than
   1 at	each	student	s
   1 at	cmu	furthermore	unlike
   1 at	carnegie	mellon	university
   1 at	all	times	the
   1 at	all	the	strategy
   1 associated	method	to	sequence
   1 assistants	and	tasks	for
   1 assistance	to	students	who
   1 assist	users	in	acquiring
   1 assigns	styles	to	text
   1 assignment	resulted	in	87
   1 assigned	across	both	treatments
   1 assessed	by	first	looking
   1 assessed	as	discussed	earlier
   1 assemble	the	commands	to
   1 aspects	of	technology	e
   1 asked	to	locate	the
   1 asked	to	explain	their
   1 asked	to	discuss	a
   1 asked	to	describe	how
   1 asked	the	question	could
   1 asked	how	they	would
   1 as	we	have	explored
   1 as	we	did	not
   1 as	um-1	with	the
   1 as	tutors	and	discovery
   1 as	through	minimalist	documentation
   1 as	those	taught	in
   1 as	the	strategy	group
   1 as	the	screen	capture
   1 as	the	regular	cmu
   1 as	the	regular	approach
   1 as	the	posttests	were
   1 as	tables	and	lists
   1 as	suggested	by	many
   1 as	strategies	to	teach
   1 as	split	window	scroll
   1 as	shown7	the	strategy
   1 as	shown	in	row
   1 as	shown	in	appendix-d
   1 as	shown	in	appendix
   1 as	shown	by	nilsen
   1 as	reported	elsewhere	bhavnani
   1 as	providing	a	general
   1 as	previously	described	the
   1 as	part	of	the
   1 as	new	powers	of
   1 as	measured	by	mean
   1 as	math	and	reading
   1 as	it	was	not
   1 as	it	was	extended
   1 as	it	is	to
   1 as	in	the	command
   1 as	in	the	cmu
   1 as	in	most	performance-improvement
   1 as	important	to	know
   1 as	formulas	in	msexcel
   1 as	discussed	previously	mean
   1 as	discussed	earlier	nilsen
   1 as	discussed	earlier	neither
   1 as	discussed	earlier	a
   1 as	discussed	by	others
   1 as	discussed	above	the
   1 as	described	in	the
   1 as	described	in	section
   1 as	demonstrated	by	our
   1 as	a	unifying	framework
   1 as	a	prototype	in
   1 as	a	communication	device
   1 arts	students	furthermore	we
   1 arts	faculty	agreed	were
   1 arts	faculty	2	instantiate
   1 article	reports	our	experience
   1 article	has	focused	on
   1 article	describes	our	experience
   1 article	describes	how	we
   1 art	students	um-1	as
   1 art	students	this	was
   1 art	students	the	command
   1 art	students	such	a
   1 art	students	respectively	similar
   1 art	students	required	a
   1 art	students	included	organizing
   1 art	students	in	four
   1 art	students	at	the
   1 art	students	at	michigan
   1 art	students	and	addressed
   1 art	students	2	the
   1 art	department	faculty	requested
   1 art	and	music	these
   1 around	an	hour	per
   1 argument	takes	the	position
   1 argument	ignores	important	characteristics
   1 argue	that	interfaces	could
   1 are	while	several	studies
   1 are	virtually	identical	5
   1 are	used	for	many
   1 are	used	by	most
   1 are	unfortunately	there	has
   1 are	taught	with	examples
   1 are	taught	to	teach
   1 are	task-specific	and	difficult
   1 are	retained	over	longer
   1 are	relevant	to	them
   1 are	quickly	weeded	out
   1 are	open	to	other
   1 are	of	value	to
   1 are	more	likely	to
   1 are	more	difficult	to
   1 are	more	cost	effective
   1 are	more	beneficial	when
   1 are	modified	using	the
   1 are	merely	non-optimal	however
   1 are	many	reasons	that
   1 are	made	to	engage
   1 are	likely	to	change
   1 are	learned	the	alternate
   1 are	just	too	inefficient
   1 are	inefficient	for	example
   1 are	highly	inefficient	when
   1 are	generally	stated	and
   1 are	general	purpose	and
   1 are	far	apart	in
   1 are	expected	to	transfer
   1 are	discovered	and	provided
   1 are	difficult	to	acquire
   1 are	critical	to	learn
   1 are	connected	through	explicit
   1 are	automatically	changed	similarly
   1 are	automatically	acquired	just
   1 are	also	exploring	the
   1 architects	were	using	cad
   1 architects	were	not	using
   1 architects	despite	formal	cad
   1 appspecific	and	in	the
   1 appropriate	to	teach	freshman
   1 appropriate	demonstration	and	practice
   1 approaches	to	teach	commands
   1 approaches	to	teach	application
   1 approaches	to	deliver	instruction
   1 approaches	to	automatically	detect
   1 approaches	such	as	tutors
   1 approaches	such	as	providing
   1 approaches	for	teaching	computer
   1 approach	without	harming	the
   1 approach	when	implemented	in
   1 approach	was	used	to
   1 approach	was	also	informed
   1 approach	to	teaching	application-specific
   1 approach	to	teaching	application-general
   1 approach	to	organize	them
   1 approach	to	be	disseminated
   1 approach	the	success	of
   1 approach	resulted	in	a
   1 approach	provided	a	quicker
   1 approach	of	when	and
   1 approach	of	teaching	such
   1 approach	is	typically	used
   1 approach	in	two	universities
   1 approach	help	the	retention
   1 approach	help	the	acquisition
   1 approach	has	been	fairly
   1 approach	for	teaching	strategies
   1 approach	focused	on	command
   1 approach	evolved	over	five
   1 approach	enabled	us	to
   1 approach	could	be	disseminated
   1 approach	contrasts	with	the
   1 approach	can	be	successful
   1 approach	be	applied	to
   1 approach	1	enables	students
   1 applied	to	teach	new
   1 applied	across	applications	in
   1 applicationspecific	strategy	2	2
   1 applicationspecific	strategies	can	be
   1 applications	while	our	overall
   1 applications	we	focused	on
   1 applications	we	also	did
   1 applications	varied	in	the
   1 applications	using	such	objects
   1 applications	unix	msword	then
   1 applications	to	new	populations
   1 applications	this	article	describes
   1 applications	they	have	mostly
   1 applications	they	also	requested
   1 applications	these	empirical	studies
   1 applications	there	is	some
   1 applications	the	results	indicate
   1 applications	the	latter	was
   1 applications	the	framework	can
   1 applications	the	cmu-1	and
   1 applications	taught	similarly	the
   1 applications	suresh	k	bhavnani
   1 applications	step	8	steps
   1 applications	real-world	classroom	experience
   1 applications	provided	this	led
   1 applications	over	the	five-year
   1 applications	our	research	has
   1 applications	our	decision	to
   1 applications	many	users	have
   1 applications	looking	back	our
   1 applications	like	help	and
   1 applications	is	not	unique
   1 applications	include	prior	knowledge
   1 applications	in	which	they
   1 applications	in	goms	terms
   1 applications	in	fact	as
   1 applications	in	educational	and
   1 applications	in	a	short
   1 applications	furthermore	while	we
   1 applications	for	example	the
   1 applications	for	example	instructors
   1 applications	for	example	in
   1 applications	for	example	as
   1 applications	for	example	after
   1 applications	except	for	the
   1 applications	both	versions	of
   1 applications	as	previously	described
   1 applications	are	discovered	and
   1 applications	and	used	an
   1 applications	and	to	new
   1 applications	and	populations	in
   1 applications	and	in	a
   1 applications	and	files	which
   1 applications	and	are	retained
   1 applications	and	2	design
   1 applications	3	posttest	tasks
   1 applications	3	2	1
   1 applications	3	1	1
   1 applications	2	identified	a
   1 applications	2	design	implementation
   1 applications	2	3	implementation
   1 applications	1	introduction	this
   1 applications	1	command	knowledge
   1 applications			
   1 application-specific	strategy	so	that
   1 application-specific	strategy	of	using
   1 application-specific	strategy	just	taught
   1 application-specific	strategy	instruction	for
   1 application-specific	strategies	in	the
   1 application-specific	strategic	knowledge	was
   1 application-specific	strategic	knowledge	that
   1 application-specific	strategic	knowledge	our
   1 application-specific	strategic	knowledge	it
   1 application-specific	strategic	knowledge	for
   1 application-specific	strategic	knowledge	e
   1 application-specific	form	of	the
   1 application-specific	form	if	users
   1 application-general	strategic	knowledge	was
   1 application-general	strategic	knowledge	that
   1 application-general	strategic	knowledge	our
   1 application-general	strategic	knowledge	may
   1 application-general	strategic	knowledge	in
   1 application-general	strategic	knowledge	e
   1 application	we	therefore	present
   1 application	we	decided	to
   1 application	unix	msword	and
   1 application	to	enable	the
   1 application	to	develop	teaching
   1 application	this	demonstrated	that
   1 application	the	retention	test
   1 application	the	commands	that
   1 application	that	was	particularly
   1 application	improves	significantly	when
   1 application	furthermore	we	learned
   1 application	conditions	of	when
   1 application	commands	such	as
   1 application	as	discussed	above
   1 application	and	using	a
   1 application	and	to	create
   1 application	and	then	how
   1 application	and	a	new
   1 application	and	2	if
   1 application	a	4-day	teaching
   1 application	3	at	the
   1 application	2	made	users
   1 appendixa	this	handout	contained
   1 appendix-d	were	therefore	carefully
   1 appendix-a	shows	the	9
   1 appendix-a	is	efficient	because
   1 appendix	e	for	details
   1 appendix	d	shows	the
   1 appendix	c	was	conducted
   1 appendix	b	the	students
   1 appendix	a	shows	how
   1 appendix	a	generalized	across
   1 appendix	a	for	example
   1 appears	to	be	well-suited
   1 app-specific	group	nor	the
   1 apart	in	a	document
   1 ap-specific	group	was	taught
   1 ap-specific	group	mean	proportion
   1 ap-specific	group	had	no
   1 ap-specific	group	furthermore	to
   1 ap-specific	group	and	the
   1 ap	specific	group	and
   1 any	modification	of	its
   1 any	instruction	on	the
   1 any	chance	for	ambiguity
   1 another	way	to	perform
   1 another	method	of	performing
   1 another	form	such	as
   1 another	context	within	the
   1 annoying	dialogs	with	the
   1 anderson	and	milson	1989
   1 anderson	2000	we	implemented
   1 anderson	2000	p	387
   1 anderson	1989	we	implemented
   1 anderson	1989	state	productions
   1 anderson	1989	for	an
   1 and	zoom	all	the
   1 and	with	research	questions
   1 and	with	less	control
   1 and	where	the	performance
   1 and	when	to	use
   1 and	were	shown	how
   1 and	were	informed	that
   1 and	were	considered	to
   1 and	web-authoring	tools	while
   1 and	web-authoring	tools	strategy-based
   1 and	we	believe	that
   1 and	was	designed	to
   1 and	visualization	in	addition
   1 and	visualization	2	the
   1 and	using	helpful	strategies
   1 and	using	a	new
   1 and	user	manuals	either
   1 and	used	at	least
   1 and	used	an	approach
   1 and	use	effective	strategies
   1 and	took	the	same
   1 and	to	the	university
   1 and	to	the	real-world
   1 and	to	social	aspects
   1 and	to	new	populations
   1 and	to	execute	them
   1 and	to	create	a
   1 and	to	a	reduction
   1 and	through	multiple	examples
   1 and	therefore	was	excluded
   1 and	therefore	useful	for
   1 and	therefore	that	instead
   1 and	therefore	represented	a
   1 and	therefore	had	first-hand
   1 and	then	suggest	to
   1 and	then	showing	how
   1 and	then	modify	the
   1 and	then	how	such
   1 and	then	given	an
   1 and	then	demonstrated	the
   1 and	then	confirmed	through
   1 and	their	rationale	for
   1 and	their	instantiations	across
   1 and	the	same	sequence
   1 and	the	remaining	columns
   1 and	the	realized	benefits
   1 and	the	rationale	for
   1 and	the	posttest	scores
   1 and	the	methods	to
   1 and	the	method	used
   1 and	the	method	to
   1 and	the	method	of
   1 and	the	lack	of
   1 and	the	instructional	design
   1 and	the	bottom	would
   1 and	the	analysis	criteria
   1 and	that	strategic	knowledge
   1 and	that	no	significant
   1 and	that	can	be
   1 and	tested	only	command
   1 and	teaching	strategy-based	instruction
   1 and	taught	one	can
   1 and	tasks	for	the
   1 and	style	of	instruction
   1 and	strategy	groups	for
   1 and	strategies	that	we
   1 and	strategies	4	guidelines
   1 and	social	reasons	have
   1 and	sloan	1985	and
   1 and	scroll	the	students
   1 and	schunk	1996	myers
   1 and	rosson	1987	which
   1 and	retention	we	also
   1 and	retention	test	were
   1 and	reasonably	extended	intervals
   1 and	reading	we	found
   1 and	publish	website	appendix
   1 and	provided	to	users
   1 and	process	of	using
   1 and	process	of	teaching
   1 and	problems-solving	tasks	for
   1 and	practice	was	followed
   1 and	practice	files	developed
   1 and	practice	examples	that
   1 and	practice	examples	furthermore
   1 and	practice	as	shown
   1 and	populations	in	phase
   1 and	polovina	1999	and
   1 and	persist	for	longer
   1 and	palinscar	1989	in
   1 and	organize	strategies	that
   1 and	only	the	application-specific
   1 and	on	examples	illustrating
   1 and	often	annoying	dialogs
   1 and	nontechnical	majors	and
   1 and	nontechnical	majors	3
   1 and	new	window	and
   1 and	new	applications	real-world
   1 and	music	these	tasks
   1 and	music	files	the
   1 and	msexcel	this	command
   1 and	msexcel	the	strategy-based
   1 and	msexcel	posttest	tasks
   1 and	msexcel	macro	files
   1 and	msexcel	as	shown
   1 and	motivating	3	2
   1 and	more	accurate	comparison
   1 and	modify	tables	which
   1 and	modify	columns	in
   1 and	milson	1989	anderson
   1 and	many	years	of
   1 and	manipulation	finally	visualization
   1 and	maintain	the	organization
   1 and	luchins	1970	flemming
   1 and	livingston	1989	palinscar
   1 and	lists	for	example
   1 and	less	error-prone	to
   1 and	lee	and	barnard
   1 and	l	there	was
   1 and	king	1993	and
   1 and	kieras	1996	analysis
   1 and	johnson	2002	the
   1 and	john	2000	this
   1 and	john	2000	that
   1 and	john	2000	similarly
   1 and	john	2000	revealed
   1 and	john	2000	observation
   1 and	john	2000	have
   1 and	john	1998	furthermore
   1 and	john	1998	and
   1 and	john	1996	bhavnani
   1 and	is	useful	in
   1 and	is	therefore	still
   1 and	is	therefore	generally
   1 and	is	in	agreement
   1 and	instructions	on	paper
   1 and	instructional	frameworks	could
   1 and	instructional	frameworks	1
   1 and	instantiate	them	systematically
   1 and	inefficient	use	of
