   9 i	don	t	know
   1 designs	on	users	satisfaction
   1 designs	msword	personal	the
   1 designs	individual	differences	user
   1 designs	from	the	remaining
   1 designs	described	above	there
   1 designs	as	expected	in
   1 designs	aimed	at	reducing
   1 designs	7	results	most
   1 designing	a	new	form
   1 designed	we	return	to
   1 designed	to	tease	these
   1 designed	to	be	easily
   1 designed	to	assess	the
   1 designed	specifically	to	reduce
   1 designed	for	the	purposes
   1 design	works	sufficiently	well
   1 design	will	allow	for
   1 design	which	uses	a
   1 design	where	level	2
   1 design	what	makes	our
   1 design	we	wanted	to
   1 design	we	examine	the
   1 design	was	prototyped	as
   1 design	was	proposed	by
   1 design	users	can	move
   1 design	unique	is	the
   1 design	to	explore	would
   1 design	to	an	all-in-one
   1 design	to	a	factory
   1 design	this	shows	that
   1 design	the	logistical	constraints
   1 design	that	supports	two
   1 design	that	offered	only
   1 design	that	may	have
   1 design	solutions	to	complex
   1 design	solutions	tend	to
   1 design	seen	today	in
   1 design	requires	each	menu
   1 design	rather	than	an
   1 design	overview	2	1
   1 design	our	primary	goal
   1 design	of	the	personalizing
   1 design	of	msword	personal
   1 design	namely	msw2k	while
   1 design	may	seem	at
   1 design	leaves	the	user
   1 design	is	that	the
   1 design	is	perceived	by
   1 design	is	intended	to
   1 design	is	feature-rich	productivity
   1 design	is	a	2
   1 design	includes	two	or
   1 design	in	word	2000
   1 design	in	the	direction
   1 design	in	questionnaires	q1
   1 design	in	a	field
   1 design	implemented	in	msword
   1 design	impacted	this	behavior
   1 design	having	said	that
   1 design	has	been	tested
   1 design	had	the	user
   1 design	had	significantly	higher
   1 design	goal	for	the
   1 design	for	feature-rich	productivity
   1 design	for	4	weeks
   1 design	elements	two	interfaces
   1 design	elements	although	where
   1 design	elements	1	there
   1 design	effectively	effectiveness	relates
   1 design	did	allow	for
   1 design	could	be	that
   1 design	comparing	one/two	interfaces
   1 design	community	between	those
   1 design	campbell	and	stanley
   1 design	but	will	prefer
   1 design	but	the	adaptive
   1 design	before	the	msw
   1 design	basis	for	user-assisted
   1 design	as	a	front-end
   1 design	and	to	do
   1 design	and	that	personalizing
   1 design	and	evaluation	in
   1 design	alternatives	in	the
   1 design	allows	users	to
   1 design	allows	the	user
   1 design	a	common	complaint
   1 design	8	to	2
   1 design	7	participants	to
   1 design	2	to	compare
   1 design	2	there	are
   1 descriptive	statistics	the	analysis
   1 descriptive	statistics	findings	that
   1 description	of	the	participants
   1 describing	our	design	and
   1 described	our	sample	because
   1 described	individually	in	table
   1 described	here	by	a
   1 described	as	a	quasi-experimental
   1 described	above	there	was
   1 describe	the	data	for
   1 derived	from	a	personal
   1 depth	the	reader	is
   1 depending	on	the	user
   1 dependent	on	individual	users
   1 dependent	measures	were	based
   1 dependent	measures	that	is
   1 dependent	measures	of	satisfaction
   1 dependent	measures	investigated	and
   1 dependent	measures	at	q1
   1 dependent	measures	2	weeks
   1 department	store	as	compensation
   1 demonstration	it	was	pointed
   1 demonstrated	participants	were	told
   1 deletion	of	three	functions
   1 deletion	mistaken-addition	trigger	a
   1 deleting	this	template	and
   1 deleted	with	the	modify
   1 deleted	functions	one	might
   1 deleted	functions	increased	monotonically
   1 deleted	functions	had	initially
   1 deleted	four	to	test
   1 deleted	four	functions	indicated
   1 deleted	directly	after	it
   1 delete	the	prototype	in
   1 delete	functions	even	if
   1 delay	upgrading	their	software
   1 degree	of	user	control
   1 degree	of	fit	of
   1 degree	for	most	this
   1 degree	and	long-term	users
   1 definitive	reason	why	we
   1 definitely	had	support	the
   1 definite	no--like	that	s
   1 defined	by	a	first
   1 defined	as	adding/deleting	items
   1 define	new	menu	entries
   1 define	four	triggers	for
   1 default	word	and	then
   1 default	to	access	the
   1 default	the	personal	interface
   1 default	start	in	the
   1 default	so	my	usage
   1 default	settings	could	have
   1 deemed	to	be	significant
   1 deemed	important	because	if
   1 decreased	when	they	returned
   1 decrease	the	cost	benefit
   1 decisively	as	the	feature-shy
   1 decisive	role	feature-keen	participants
   1 decision	harder	to	decide
   1 deciding	what	it	s
   1 decided	when	to	enter
   1 decided	is	on	this
   1 decide	should	i	use
   1 decide	myself	if	i
   1 debriefing	interviews	allows	us
   1 debriefing	interview	was	conducted
   1 debriefing	interview	to	provide
   1 debriefing	interview	the	participant
   1 debriefing	interview	the	goal
   1 debriefing	interview	that	they
   1 debriefing	interview	that	he
   1 debriefing	interview	participants	were
   1 debriefing	interview	however	the
   1 debevc	et	al	s
   1 debate	in	the	user
   1 days	when	those	questionnaires
   1 days	when	each	of
   1 days	there	are	approximately
   1 days	the	size	of
   1 days	that	word	processing
   1 days	that	msw	personal
   1 days	showed	relatively	poor
   1 days	preceding	the	days
   1 days	of	using	msw
   1 days	of	usage	which
   1 days	of	usage	that
   1 days	of	usage	or
   1 days	of	the	total
   1 days	of	the	first
   1 days	from	the	previous
   1 days	but	participants	were
   1 days	and	on	average
   1 days	and	for	the
   1 days	6	questionnaire	data
   1 day-by-day	basis	the	cumulative
   1 day	to	day	interview
   1 day	of	q8	being
   1 day	of	q6	being
   1 day	interview	participant	10
   1 day	in	advance	the
   1 dates	of	questionnaires	in
   1 dates	of	meetings	and
   1 dates	as	well	as
   1 date	the	date	could
   1 date	of	each	questionnaire
   1 date	could	be	adjusted
   1 date	all	investigations	have
   1 data	where	this	is
   1 data	we	extracted	the
   1 data	to	life	by
   1 data	suggests	that	the
   1 data	suggests	that	personalization
   1 data	shows	that	the
   1 data	showed	a	strong
   1 data	reported	above	represents
   1 data	reflecting	actual	personalization
   1 data	providing	a	richer
   1 data	on	preferences	2
   1 data	obtained	from	interviews
   1 data	indicated	that	participants
   1 data	from	this	analysis
   1 data	for	one	participant
   1 data	for	each	group
   1 data	for	both	the
   1 data	collected	in	the
   1 data	collected	from	the
   1 data	can	be	viewed
   1 data	but	missed	his
   1 data	approach	to	personalization
   1 data	and	the	debriefing
   1 data	and	so	we
   1 data	and	data	collected
   1 data	7	1	experience
   1 data	1	introduction	desktop
   1 daily	lives	of	many
   1 daily	functions	i	am
   1 d	switch	back	to
   1 d	rather	it	didn
   1 d	probably	never	have
   1 d	just	use	word
   1 d	find	myself	getting
   1 d	be	like--oh	god
   1 d	be	in	the
   1 d	always	want	to
   1 cypher	1991	of	the
   1 customizing	when	reminded	of
   1 customizing	are	complex	and
   1 customizing	an	immediately-needed	function
   1 customized	their	word	processor
   1 customize	very	little	the
   1 customize	mackay	1990	1991
   1 customize	and	take	control
   1 customize	a	personalized	interface
   1 customizations	with	the	rest
   1 customization	with	q3	through
   1 customization	was	used	for
   1 customization	two	participants	felt
   1 customization	triggers	should	play
   1 customization	thus	only	the
   1 customization	this	points	to
   1 customization	this	is	a
   1 customization	that	participants	had
   1 customization	that	overlapped	with
   1 customization	she	identified	a
   1 customization	on	the	other
   1 customization	on	the	days
   1 customization	namely	adaptable	interfaces
   1 customization	mechanism	was	to
   1 customization	is	narrowly	defined
   1 customization	in	our	study
   1 customization	features	mackay	1991
   1 customization	facility	it	is
   1 customization	facility	does	allow
   1 customization	facilities	there	has
   1 customization	effort	we	found
   1 customization	basic	and	advanced
   1 customization	and	the	use
   1 customizable	interfaces	do	not
   1 customers	for	example	msword
   1 currently	using	users	want
   1 currently	in	order	to
   1 currently	in	his/her	personal
   1 currently	being	used	by
   1 current	study	that	there
   1 current	design	requires	each
   1 cumulative	total	number	of
   1 cumbersome	we	also	wanted
   1 cumbersome	the	confirming	dialog
   1 csinger	et	al	1994
   1 cross-over	interaction	was	not
   1 cross-over	interaction	for	q1
   1 critical	transitions	such	as
   1 criterion	for	borderline	significant
   1 criteria	were	satisfied	prospective
   1 criteria	they	had	to
   1 creeping	featurism	hsi	and
   1 creates	the	personal	based
   1 creates	it	without	that
   1 created	a	personal	interface
   1 create	it	as	i
   1 crap	right	now	it
   1 cover	our	secondary	evaluation
   1 course	other	interface	differences
   1 counterbalancing	the	order	in
   1 counterbalancing	of	word	processor
   1 counter	this	however	the
   1 couldn	t	go	back
   1 could	use	the	msword
   1 could	take	advantage	of
   1 could	switch	between	the
   1 could	somehow	add/delete	functions
   1 could	remove	the	prototype
   1 could	rectify	the	clunkiness
   1 could	provide	a	design
   1 could	participate	in	this
   1 could	offer	the	full
   1 could	not	draw	a
   1 could	include	the	msw
   1 could	include	in	their
   1 could	have	two	kind
   1 could	have	something	where
   1 could	have	had	different
   1 could	have	been	added
   1 could	have	been	achieved
   1 could	fully	explain	how
   1 could	explain	how	what
   1 could	explain	how	to
   1 could	do	it	for
   1 could	diminish	their	overall
   1 could	choose	to	use
   1 could	but	would	then
   1 could	build	other	scenarios
   1 could	be	used	to
   1 could	be	that	even
   1 could	be	shown	when
   1 could	be	learned	quickly
   1 could	be	identified	they
   1 could	be	built	automatically
   1 could	be	adjusted	slightly
   1 could	be	added	or
   1 could	back	and	forth
   1 cote-munoz	1993	and	the
   1 costs	for	example	the
   1 cost/benefit	trade-off	to	personalization
   1 cost/benefit	trade-off	9	the
   1 cost	to	set	up
   1 cost	to	personalizing	was
   1 cost	outweighed	the	benefit
   1 cost	of	personalizing	time
   1 cost	of	customizing	an
   1 cost	is	the	additional
   1 cost	is	minimal	one
   1 cost	dominated	the	thing
   1 cost	benefit	ratio	of
   1 cost	benefit	can	be
   1 cost	and	benefit	are
   1 correlation	between	time	spent
   1 correlation	between	the	times
   1 correction	were	significant	summary
   1 correct	menus	and	objects
   1 cool	is	if	i
   1 cool	and	i	don
   1 convenient	so	i	think
   1 convenient	and	then	i
   1 convenience	user	testing	showed
   1 controls	in	the	experiment
   1 controlled	laboratory	evaluation	where
   1 controllable	interfaces	that	give
   1 control	with	msword	personal
   1 control	while	using	msw
   1 control	when	returning	to
   1 control	when	eager	took
   1 control	unlike	the	results
   1 control	to	the	feature-keen
   1 control	than	the	feature-keen
   1 control	problem	fischer	1993
   1 control	over	the	software
   1 control	of	their	interfaces
   1 control	of	the	msw2k
   1 control	of	the	menus
   1 control	of	the	interface
   1 control	of	the	contents
   1 control	of	the	content
   1 control	of	customization	and
   1 control	many	of	the
   1 control	learnability	navigation	this
   1 control	is	to	turn
   1 control	hypothesis	the	results
   1 control	hypothesis	both	feature-shy
   1 control	group	made	this
   1 control	from	q6	to
   1 control	f	1	9
   1 control	dieterich	et	al
   1 control	as	well	as
   1 control	as	a	potential
   1 control	are	dominated	by
   1 control	and	the	system
   1 control	and	the	other
   1 control	and	satisfaction	were
   1 control	and	learning	the
   1 control	and	learning	are
   1 control	and	learn	the
   1 control	and	accomplishment	shneiderman
   1 control	and	a	small
   1 contributing	factor	to	its
   1 contributes	to	overall	dissatisfaction
   1 contrast	to	the	first
   1 contrast	page	et	al
   1 contrast	have	not	typically
   1 contrast	13	participants	took
   1 contract	she	started	during
   1 continue	to	work	in
   1 continue	to	personalize	throughout
   1 continually	personalizing	hypothesis	supported
   1 continually	need	to	modify
   1 continually	adding	things	and
   1 context	rather	than	in
   1 context	of	the	qualitative
   1 context	of	a	commercial
   1 context	malinowski	et	al
   1 context	for	the	quantitative
   1 contents	of	the	short
   1 contents	of	one	of
   1 contents	is	displayed	by
   1 content	and	interaction	was
   1 content	accordingly	a	strong
   1 contains	the	full	set
   1 containing	only	a	subset
   1 containing	desired	features	only
   1 containing	a	predetermined	set
   1 contained	very	few	functions
   1 contained	two	interfaces	the
   1 contained	only	six	functions
   1 contained	all	the	necessary
   1 consuming	to	completely	set
   1 consuming	if	the	majority
   1 construction	of	their	personal
   1 construction	is	effective	but
   1 constructing	their	personal	interfaces
   1 constructed	interface	they	would
   1 constructed	for	each	participant
   1 construct	validity	one	of
   1 constraints	to	the	experiment
   1 constraints	in	conducting	this
   1 constrained	example	but	does
   1 considered	we	included	10
   1 considered	in	the	order
   1 considered	important	customizable	interfaces
   1 considered	for	the	multiple-interface
   1 considered	a	single	function
   1 considered	a	customization	this
   1 considerations	than	by	an
   1 considerable	attention	by	the
   1 consider	only	those	who
   1 consider	all	20	participants
   1 confusion	about	the	time
   1 confusing	i	think	that
   1 confusing	i	just	find
   1 confusing	a	little	bit
   1 conflicting	evidence	for	example
   1 conflicting	evidence	findlater	and
   1 confirming	dialog	box	that
   1 confirmation	dialog	box	and
   1 configuration	was	time-consuming	but
   1 conference	web	site	while
   1 conducting	this	experiment	in
   1 conducted	with	each	participant
   1 conducted	over	10	years
   1 conducted	maybury	and	wahlster
   1 conducted	did	include	them
   1 conduct	a	longitudinal	field
   1 conduct	a	longer	field
   1 conditions	the	design	is
   1 conditions	on	the	dependent
   1 conditions	it	is	the
   1 conditions	compared	we	do
   1 conditions	a	commercial	word
   1 condition	was	ranked	first
   1 condition	q1	responses	reflect
   1 conclusions	and	future	work
   1 conclude	with	some	final
   1 conclude	with	discussions	that
   1 conceptually	this	model	would
   1 conceptual	model	of	an
   1 conceptual	model	for	the
   1 conceptual	design	what	makes
   1 conceptual	design	was	proposed
   1 conceptual	design	is	intended
   1 concept	of	multiple	interfaces
   1 concept	of	having	two
   1 concept	of	a	personal
   1 concept	but	seems	time
   1 computer	they	had	to
   1 computer	expertise	greenberg	1993
   1 computer	deciding	what	it
   1 comprehensible	predictable	and	controllable
   1 components	1	which	functions
   1 complexity	while	the	broad
   1 complexity	to	the	adaptive
   1 complexity	miller	et	al
   1 complexity	inherent	in	customization
   1 complexity	but	they	too
   1 complexity	and	so	they
   1 complexity	although	most	have
   1 complexity	added	to	the
   1 complex	than	that	of
   1 complex	software	the	traditional
   1 complex	software	are	system-controlled
   1 complex	menus	have	multiplied
   1 complex	and	can	therefore
   1 completion	of	questionnaires	and
   1 completion	of	an	undergraduate
   1 completion	but	was	done
   1 completely	set	up	i
   1 completely	restored	to	the
   1 completely	forgotten	that	he
   1 completed	within	2	days
   1 completed	this	questionnaire	they
   1 completed	the	most	number
   1 completed	the	log	files
   1 completed	msw	personal	was
   1 completed	an	online	screening
   1 completed	activities	there	was
   1 completed	a	series	of
   1 completed	a	printed	version
   1 completed	1	2	3
   1 complete	version	of	msword
   1 complete	a	questionnaire	or
   1 complement	the	quantitative	data
   1 complaint	however	is	that
   1 complaint	about	adaptive	interfaces
   1 competitor	s	interface	in
   1 competing	or	replacement	product
   1 compete	in	the	marketplace
   1 compensation	in	addition	there
   1 compensation	each	participant	received
   1 comparisons	with	the	bonferonni
   1 comparisons	favored	msw	personal
   1 comparisons	between	the	interfaces
   1 comparison	was	not	significant
   1 comparison	to	be	nonsignificant
   1 comparison	to	adaptive	interface
   1 comparison	the	msword	version
   1 comparison	showed	that	the
   1 comparison	of	the	two
   1 comparison	of	the	q1
   1 comparison	of	control	are
   1 comparison	hypothesis	when	asked
   1 comparison	hypothesis	in	the
   1 comparison	has	a	single
   1 comparison	between	our	design
   1 comparison	between	adaptive	and
   1 comparing	the	adaptive	toolbar
   1 comparing	only	two-interface	designs
   1 comparing	one/two	interfaces	by
   1 comparing	a	two-interface	design
   1 compares	to	one	particular
   1 compares	measures	at	regular
   1 compares	measures	as	an
   1 compares	measures	after	extended
   1 compared	we	do	not
   1 compared	to	those	who
   1 compared	to	the	particular
   1 compared	to	system-controlled	interface
   1 compared	to	seven	of
   1 compared	to	other	interfaces
   1 compared	to	a	static
   1 compared	to	a	particular
   1 compared	to	7	of
   1 compared	the	satisfaction	of
   1 compared	most	notably	the
   1 compared	control	for	the
   1 compared	adaptable	and	adaptive
   1 compare	their	overall	preference
   1 compare	the	two	interfaces
   1 compare	the	multiple-interfaces	design
   1 compare	one	instance	of
   1 compare	an	easy-to-use	adaptable
   1 comparative	there	is	a
   1 comparable	level	of	satisfaction
   1 community	lim	et	al
   1 community	given	the	breadth
   1 community	between	those	who
   1 commonly	using	artificial	intelligence
   1 commonly	accepted	metric	for
   1 common	target	for	adaptive
   1 common	functions--like	print	everyone
   1 common	complaint	however	is
   1 common	complaint	about	adaptive
   1 commercialized	it	has	recently
   1 commercial	word	processor	with
   1 commercial	word	processor	microsoft
   1 commercial	word	processor	a
   1 commercial	software	application	with
   1 commercial	interface	design	for
   1 commercial	applications	that	provide
   1 commercial	applications	allow	the
   1 commercial	applications	a	possible
   1 comments	when	asked	if
   1 comments	were	made	by
   1 comments	suggest	that	the
   1 comments	made	by	the
   1 comments	include	i	really
   1 comments	include	i	d
   1 comments	in	the	debriefing
   1 comments	from	participants	during
   1 comments	both	from	the
   1 comments	are	2000	without
   1 comments	above	all	participants
   1 comments	about	these	menus
   1 commented	that	it	was
   1 comment	below	refers	to
   1 command	vocabulary	of	different
   1 command	use	user	testing
   1 command	usage	showed	however
   1 command	usage	in	a
   1 command	usage	7	but
   1 command	overlap	even	between
   1 command	overlap	between	users
   1 command	line	depending	on
   1 command	icon	changes	based
   1 comes	up	interview	participant
   1 come	up	and	it
   1 combines	several	design	elements
   1 combinations	were	also	adopted
   1 combinations	of	when	and
   1 combination	of	three	design
   1 combination	of	factors	that
   1 columbia	two	approaches	for
   1 columbia	ronald	m	baecker
   1 collected	on	diskette	questionnaire
   1 collected	on	diskette	and
   1 collected	in	the	user
   1 collected	his	interface	toggling
   1 collected	from	the	eight
   1 collect	data	reflecting	actual
   1 code	in	a	specialized
   1 co-workers	doing	similar	tasks
   1 clunky	interview	participant	17
   1 clunkiness	by	removing	the
   1 closer	examination	of	their
   1 clicked	on	a	blocked
   1 click	the	open	the
   1 click	on	the	bottom
   1 click	on	the	arrow
   1 click	interview	participant	5
   1 click	in	order	to
   1 click	buttons	around	which
   1 click	and	you	had
   1 click	again	and	go
   1 click	again	and	click
   1 click	2	the	personal
   1 clearly	wasn	t	willing
   1 clearly	include	many	users
   1 clearly	in	the	log
   1 clearly	favored	the	add
   1 clearly	dominated	i	think
   1 clear	whether	fully	automated
   1 clear	in	my	mind
   1 classic	level-structured	user	interface
   1 classic	level-structured	design	includes
   1 class	of	word	processing
   1 claim	assuming	for	the
   1 city	in	order	to
   1 circumstances	subjects	also	preferred
   1 chosen	instead	of	a
   1 chosen	actions	based	on
   1 chose	to	implement	our
   1 choose	to	use	their
   1 choose	to	use	just
   1 choose	it	makes	me
   1 choose	a	word	processor
   1 choice	users	make	with
   1 choice	of	methodology	our
   1 choice	of	goals	determined
   1 choice	i	would	never
   1 chi-square	statistic	to	determine
   1 chi-square	statistic	independently	for
   1 checked	whether	having	the
   1 check	that	our	participants
   1 check	boxes	appear	adjacent
   1 charts	and	i	work
   1 changing	what	i	am
   1 changing	the	zoom	setting
   1 changing	patterns	in	usage
   1 changing	menus	worked	msw2k
   1 changing	menus	love	that
   1 changing	menus	is	best
   1 changes	would	be	made
   1 changes	based	on	frequency
   1 changes	at	the	first
   1 change	with	such	a
   1 change	the	underlying	user
   1 change	in	satisfaction	when
   1 change	in	control	when
   1 change	but	this	cross-over
   1 certificate	for	a	local
   1 certificate	awarded	as	a
   1 certainly	did	not	perceive
   1 certain	tasks	and	that
   1 certain	functions	are	there
   1 category	interview	participant	3
   1 categorizes	expertise	into	five
   1 categorized	as	none	gave
   1 categorized	as	feature-keen	feature-neutral
   1 categorized	according	to	the
   1 categories	1	ones	that
   1 cases	the	function	was
   1 case	of	unix	customization
   1 case	in	which	all
   1 case	for	the	feature-keen
   1 carrying	out	real	tasks
   1 carroll	and	carrithers	training
   1 carrithers	training	wheels	interface
   1 carrithers	1984	the	adaptive
   1 carrithers	1984	despite	the
   1 capturing	usage	a	small
   1 captures	of	the	two
   1 captured	participants	feedback	on
   1 captured	feedback	on	both
   1 canonical	example	in	hci
   1 cannot	view	or	change
   1 cannot	apply	the	chi-square
   1 can	therefore	require	significant
   1 can	switch	to	the
   1 can	see	all	of
   1 can	repeat	the	same
   1 can	perhaps	be	explained
   1 can	partially	be	explained
   1 can	move	easily	back
   1 can	modify	my	personal
   1 can	improve	the	experience
   1 can	hunt	through	them
   1 can	easily	toggle	1
   1 can	easily	open	a
   1 can	be	viewed	on
   1 can	be	time	consuming
   1 can	be	interpreted	is
   1 can	be	increased	by
   1 can	be	framed	in
   1 can	be	done	we
   1 can	be	defined	by
   1 can	be	broken	down
   1 can	be	assumed	unless
   1 campus	in	order	to
   1 campus	and	the	surrounding
   1 campus	4	experiment	protocol
   1 campbell	and	stanley	1972
   1 came	after	4	8
   1 came	75	through	the
   1 called	user-controlled	self	adaptation
   1 called	the	translators	who
   1 called	the	changing	menus
   1 called	msw	personal	3
   1 called	creeping	featurism	hsi
   1 call	for	participation	was
   1 call	for	participation	did
   1 calculating	the	chi-square	statistic
   1 by	use	function	x
   1 by	three	days	showed
   1 by	these	participants	is
   1 by	these	different	interfaces
   1 by	the	user	with
   1 by	the	user	we
   1 by	the	user	containing
   1 by	the	time	of
   1 by	the	system	with
   1 by	the	system	their
   1 by	the	system	based
   1 by	the	research	community
   1 by	the	pattern	add
   1 by	the	participants	about
   1 by	the	feature-keen	was
   1 by	the	design	of
   1 by	the	benefits	of
   1 by	the	adaptive	menus
   1 by	the	12	participants
   1 by	switching	to	the
   1 by	subsequent	modifications	that
   1 by	starting	users	with
   1 by	some	and	strongly
   1 by	simply	deleting	this
   1 by	side	and	then
   1 by	seven	and	four
   1 by	removing	the	confirmation
   1 by	remembering	labels	you
   1 by	questionnaire	completion	but
   1 by	providing	a	permanently
   1 by	playing	with	it
   1 by	placing	the	required
   1 by	placing	it	in
   1 by	personality	type	are
   1 by	participants	7	and
   1 by	our	earlier	research
   1 by	others	in	the
   1 by	others	for	example
   1 by	offloading	complexity	miller
   1 by	offering	both	pro
   1 by	moving	functions	from
   1 by	more	than	10
   1 by	mistake	thus	the
   1 by	mistake	it	was
   1 by	mistake	hypothesis	supported
   1 by	many	but	others
   1 by	mackay	1991	which
   1 by	looking	at	the
   1 by	karat	et	al
   1 by	interactions	whereby	feature-shy
   1 by	industry	i	don
   1 by	identifying	the	patterns
   1 by	highlighting	the	newly-visible
   1 by	greenberg	into	unix
   1 by	everyone	for	example
   1 by	ensuring	that	the
   1 by	default	to	access
   1 by	default	the	personal
   1 by	default	start	in
   1 by	default	so	my
   1 by	contrast	page	et
   1 by	contrast	have	not
   1 by	contrast	13	participants
   1 by	comparison	has	a
   1 by	co-workers	doing	similar
   1 by	calculating	the	chi-square
   1 by	business	considerations	than
   1 by	at	the	same
   1 by	an	instrument	developed
   1 by	an	attempt	to
   1 by	allowing	users	to
   1 by	all	of	our
   1 by	additions	participants	added
   1 by	additions	and	the
   1 by	adding/removing	functions	to/from
   1 by	adaptive/adaptable	would	be
   1 by	a	participant	who
   1 by	a	first	modification
   1 by	a	feature-keen	participant
   1 by	a	borderline	significant
   1 by	9	00	am
   1 buttons	like	i	don
   1 buttons	around	which	is
   1 button	the	process	of
   1 button	on	the	toolbar
   1 button	click	in	order
   1 button	click	2	the
   1 button	and	wait	for
   1 button	actually	does	and
   1 but	would	then	switch
   1 but	with	the	most
   1 but	with	a	different
   1 but	will	prefer	all-in-one
   1 but	will	always	be
   1 but	when	you	click
   1 but	well	okay	first
   1 but	was	done	at
   1 but	users	would	by
   1 but	user-assisted	personalization	has
   1 but	ultimately	found	that
   1 but	to	support	menu
   1 but	this	was	not
   1 but	this	cross-over	interaction
   1 but	they	too	have
   1 but	there	were	too
   1 but	then	questioned	whether
   1 but	the	participants	rated
   1 but	the	overlap	between
   1 but	the	other	three
   1 but	the	feature-keen	participants
   1 but	the	adaptive	was
   1 but	the	adaptive	interface
   1 but	that	they	are
   1 but	that	functions	could
   1 but	some	of	them
   1 but	seems	time	consuming
   1 but	revealed	that	the
   1 but	relatively	little	user
   1 but	relative	to	our
   1 but	participants	were	on
   1 but	over	a	longer
   1 but	others	had	little
   1 but	not	to	the
   1 but	not	to	select
   1 but	not	as	decisively
   1 but	not	a	decisive
   1 but	no	adaptable	alternative
   1 but	more	work	is
   1 but	missed	his	function
   1 but	it	was	easy
   1 but	it	was	a
   1 but	it	is	ok
   1 but	is	rather	idiot-proof
   1 but	individual	users	did
   1 but	individual	differences	did
   1 but	in	the	end
   1 but	in	addition	to
   1 but	implied	that	there
   1 but	i	felt	that
   1 but	has	undergone	minimal
   1 but	has	not	been
   1 but	ended	up	just
   1 but	does	provide	an
   1 but	also	the	menus
   1 but	additional	research	would
   1 but	a	bit	of
   1 business	day	in	advance
   1 business	considerations	than	by
   1 bunch	of	stuff	in
   1 bunch	of	functions	that
   1 bulky	interview	participant	22
   1 built	but	relatively	little
   1 built	automatically	so	if
   1 build	other	scenarios	for
   1 browsers	have	become	woven
   1 broken	down	into	two
   1 broadcast	across	the	university
   1 broad	range	of	tasks
   1 broad	notion	of	customization
   1 broad	goal	of	adaptive
   1 british	telecom	electronic	mail
   1 british	columbia	two	approaches
   1 british	columbia	ronald	m
   1 bring	the	quantitative	data
   1 briefly	survey	adaptable	and
   1 brief	demonstration	it	was
   1 breakdown	and	an	overall
   1 breadth	of	work	we
   1 breadth	of	research	into
   1 boxes	appear	adjacent	to
   1 box	that	appears	after
   1 box	and	designing	a
   1 bottom	of	the	table
   1 bottom	of	the	short
   1 bottom	and	the	whole
   1 bothers	me	so	much
   1 bothered	to	delete	functions
   1 both	with	mixed	user
   1 both	the	static	and
   1 both	the	q1	vs
   1 both	the	feature-shy	and
   1 both	the	aida	system
   1 both	the	adaptive	interface
   1 both	sections	conclude	with
   1 both	satisfaction	and	control
   1 both	pro	and	lite
   1 both	participants	were	expert
   1 both	participant	groups	we
   1 both	participant	groups	6
   1 both	of	whom	are
   1 both	of	these	participants
   1 both	of	these	is
   1 both	learning	and	doing
   1 both	landauer	1997	and
   1 both	interfaces	in	particular
   1 both	interfaces	are	accessible
   1 both	inferential	and	descriptive
   1 both	dependent	on	individual
   1 both	comparisons	favored	msw
   1 both	a	strong	initial
   1 borderline	significantly	less	satisfied
   1 borderline	significant	results	using
   1 borderline	significant	learning	effect
   1 borderline	significant	interaction	f
   1 borderline	significant	for	the
   1 borderline	significant	cross-over	interaction
   1 booth	university	of	british
   1 books	on	the	topic
   1 bookkeeping	to	manage	the
   1 bonferonni	error	correction	were
   1 bold	so	if	there
   1 blocked	off	such	that
   1 blocked	function	a	dialog
   1 blocked	and	unblocked	states
   1 bloatware	kaufman	and	weed
   1 blanket	of	having	the
   1 bit	of	a	pain
   1 bit	but	it	was
   1 bit	because	i	have
   1 bias	participants	were	a
   1 beyond	their	first	few
   1 beyond	the	level-structured	design
   1 beyond	menus	and	toolbars
   1 beyond	a	simple	ranking
   1 between	which	the	user
   1 between	users	suggests	that
   1 between	time	spent	using
   1 between	those	who	promote
   1 between	the	user	accepting
   1 between	the	two	that
   1 between	the	two	interface
   1 between	the	two	conditions
   1 between	the	times	when
   1 between	the	researcher	and
   1 between	the	regular	word
   1 between	the	interfaces	in
   1 between	the	interfaces	for
   1 between	the	interfaces	an
   1 between	the	groups	of
   1 between	the	four	combinations
   1 between	the	feature-keen	and
   1 between	the	designs	unlike
   1 between	the	command	vocabulary
   1 between	the	blocked	and
   1 between	that	will	show
   1 between	subjects	3	levels
   1 between	participants	within	the
   1 between	our	sample	and
   1 between	our	design	and
   1 between	only	including	frequently
   1 between	msword	personal	and
   1 between	interfaces	the	trace
   1 between	interfaces	that	requires
   1 between	interfaces	is	easy
   1 between	controlled	laboratory	evaluation
   1 between	and	so	i
   1 between	adaptive	and	adaptable
   1 between	a	personalized	interface
   1 better	understanding	of	the
   1 better	than	one	nor
   1 better	than	adaptive	a
   1 better	fit	for	the
   1 better	balance	for	him
   1 better	able	to	navigate
   1 best	way	to	ensure
   1 best	supported	learning	which
   1 best	supported	learning	one
   1 best	just	because	you
   1 best	described	as	a
   1 best	and	the	standard
   1 best	alternative	to	the
   1 benefits	which	include	reduced
   1 benefits	of	personalizing	we
   1 benefit	the	difficulty	for
   1 benefit	ratio	of	personalization
   1 benefit	derived	from	a
   1 benefit	clearly	dominated	i
   1 benefit	can	be	increased
   1 benefit	are	both	dependent
   1 benefit	and	decrease	the
   1 below	refers	to	the
