  19 the	case	of
   1 experiments	r	original
   1 experiments	only	direct
   1 experiments	in	that
   1 experiments	each	oov
   1 experiments	differed	from
   1 experiments	dictionarybased	clir
   1 experiments	described	in
   1 experiments	are	presented
   1 experiments	are	dealt
   1 experiments	and	we
   1 experiments	and	findings
   1 experimentally	the	values
   1 experimentally	set	at
   1 experimental	results	subsection
   1 expense	in	other
   1 expected	the	queries
   1 expected	that	plain
   1 expected	that	finnish-english
   1 expect	that	recall
   1 existing	lists	the
   1 except	that	no
   1 except	for	the
   1 examples	of	target
   1 examples	consider	the
   1 example	trt-frank	tws
   1 example	the	source
   1 example	that	when
   1 example	that	a
   1 example	of	such
   1 example	of	a
   1 example	if	fite
   1 example	freq-pattern-ok	biosynthesis
   1 example	foreign	language
   1 example	for	german
   1 examined	the	following
   1 examined	the	effectiveness
   1 examined	since	it
   1 examine	the	following
   1 exactly	two	acceptable
   1 even	without	the
   1 even	if	they
   1 evaluation	measures	we
   1 evaluation	measures	used
   1 evaluation	measure	used
   1 evaluated	using	four
   1 evaluated	by	using
   1 etymologies	in	the
   1 etymologically	related	words
   1 etymologically	related	technical
   1 et	al	2006
   1 et	al	1999
   1 et	al	1990
   1 establish	mapping	between
   1 essentially	be	a
   1 errors	fite-trt	effectiveness
   1 errors	as	an
   1 equivalents	were	searched
   1 equivalents	were	accepted
   1 equivalents	was	the
   1 equivalents	using	a
   1 equivalents	translation	precision
   1 equivalents	tietokone	and
   1 equivalents	thus	equivalents
   1 equivalents	this	is
   1 equivalents	the	word
   1 equivalents	the	length
   1 equivalents	the	example
   1 equivalents	of	which
   1 equivalents	of	spelling
   1 equivalents	of	cross-lingual
   1 equivalents	is	based
   1 equivalents	indicated	by
   1 equivalents	in	plural
   1 equivalents	from	trt
   1 equivalents	for	five
   1 equivalents	for	example
   1 equivalents	for	a
   1 equivalents	for	8
   1 equivalents	fite	was
   1 equivalents	fite	the
   1 equivalents	fite	obtained
   1 equivalents	both	for
   1 equivalents	belong	to
   1 equivalents	as	a
   1 equivalents	are	leucocyte
   1 equivalents	are	identified
   1 equivalents	are	contained
   1 equivalents	among	the
   1 equivalent	while	the
   1 equivalent	which	was
   1 equivalent	the	translation
   1 equivalent	the	source
   1 equivalent	the	length
   1 equivalent	terms	in
   1 equivalent	term	pairs
   1 equivalent	tends	to
   1 equivalent	since	rel-df
   1 equivalent	or	several
   1 equivalent	omnivore	for
   1 equivalent	of	biosintesis
   1 equivalent	is	not
   1 equivalent	is	indicated
   1 equivalent	if	the
   1 equivalent	if	not
   1 equivalent	identification	we
   1 equivalent	identification	technique
   1 equivalent	identification	of
   1 equivalent	for	example
   1 equivalent	definition	4
   1 equivalent	candidate	produced
   1 equivalent	candidate	as
   1 equivalent	binding	table
   1 equivalent	based	on
   1 equivalent	are	shown
   1 equivalent	are	not
   1 equivalent	and	rel-df
   1 entry	for	each
   1 entries	and	the
   1 entries		
   1 enough	to	process
   1 enough	to	be
   1 enough	time	it
   1 engweb	yields	the
   1 engweb	we	can
   1 engweb	spaweb	1
   1 engweb	3	dfengweb
   1 engweb	3	biosyntesis
   1 english/finnish/german/spanish	the	number
   1 english-chinese	spoken	document
   1 english	words	computer
   1 english	words	as
   1 english	word	set
   1 english	web	pages
   1 english	using	kielikone
   1 english	using	a
   1 english	the	meaning
   1 english	than	finnish
   1 english	terms	were
   1 english	sub-web	the
   1 english	queries	with
   1 english	queries	were
   1 english	queries	r
   1 english	queries	as
   1 english	proper	name
   1 english	list	section
   1 english	its	df
   1 english	equivalents	using
   1 english	equivalent	omnivore
   1 english	different	english
   1 english	construction	it
   1 english	characters	and
   1 english	by	the
   1 english	biological	and
   1 english	being	a
   1 english	acronyms	and
   1 english	762	000
   1 engine	which	reported
   1 engine	the	query
   1 engine	may	consider
   1 engine	and	its
   1 end	the	program
   1 employed	a	trt
   1 empirically	the	need
   1 empirical	experiments	the
   1 elements	tw	hold
   1 elements	of	this
   1 elements	are	involved
   1 ekt	ect	middle
   1 either	way	produces
   1 either	one	translation
   1 efficient	trt	even
   1 efficient	implementation	overall
   1 efficient	enough	to
   1 efficiency	needs	to
   1 efficiency	issues	we
   1 effects	whatsoever	on
   1 effectiveness	we	found
   1 effectiveness	was	tested
   1 effectiveness	was	better
   1 effectiveness	r	what
   1 effectiveness	of	the
   1 effectiveness	of	plain
   1 effectiveness	of	fite
   1 effectiveness	of	clir
   1 effectiveness	it	may
   1 effectiveness	given	a
   1 effectiveness	experiments	the
   1 effectiveness	experiments	and
   1 effectiveness	can	be
   1 effectiveness	and	the
   1 effectiveness	5	2
   1 effectiveness	5	1
   1 effectively	captured	spelling
   1 effective	trt	is
   1 effective	in	the
   1 edit	distance	measure
   1 ect	middle	191
   1 easily	be	seen
   1 each	word	form
   1 each	string	in
   1 each	step	in
   1 each	step	direct
   1 each	source	word
   1 each	source	language
   1 each	rule	collection
   1 each	relevant	document
   1 each	other	with
   1 each	other	morphologically
   1 each	domain	the
   1 each	dictionary	used
   1 each	comparable	result
   1 e	is	transformed
   1 duplicates	so	that
   1 due	to	its
   1 drop	therefore	fite-trt
   1 downloaded	the	total
   1 downloaded	in	the
   1 downloaded	from	the
   1 downloaded	from	each
   1 downloaded	documents	were
   1 down	and	we
   1 down	a	ranked
   1 done	based	on
   1 domains	the	application
   1 domains	may	require
   1 domains	into	english
   1 domain	the	lists
   1 domain	names	were
   1 does	not	seem
   1 does	not	come
   1 does	not	always
   1 documents	were	combined
   1 documents	was	2
   1 documents	to	fetch
   1 documents	that	contain
   1 documents	of	t
   1 documents	of	s
   1 documents	map	is
   1 documents	is	improved
   1 documents	is	important
   1 documents	in	a
   1 documents	downloaded	from
   1 documents	containing	the
   1 documents	at	directory
   1 documents	and	were
   1 documents	and	relevance
   1 document	retrieval	the
   1 document	retrieval	it
   1 document	is	retrieved
   1 document	frequency	rel-df
   1 document	frequency	pattern
   1 document	frequency	df
   1 document	frequency	by
   1 document	frequencies	the
   1 document	frequencies	spanish-english
   1 document	frequencies	however
   1 document	frequencies	are
   1 document	frequencies	and
   1 document	file	the
   1 document	cutoff	value
   1 document	collections	the
   1 document	collection	there
   1 do	not	yield
   1 do	in	this
   1 distribution	is	very
   1 distribution	in	some
   1 distinguish	between	two
   1 distance	measure	large
   1 disease	conjuncted	by
   1 discuss	the	application
   1 directory	depths	1
   1 directory	depth	was
   1 direction	and	magnitude
   1 directed	the	actual
   1 direct-trans	to	produce
   1 direct	trt	candidates
   1 direct	translation/matching	was
   1 direct	translation	the
   1 direct	translation	routes
   1 direct	translation	from
   1 direct	translation	but
   1 direct	translation	and
   1 direct	translation	achieved
   1 direct	route	collection
   1 direct	or	pivoted
   1 digrams	with	one
   1 digrams	on	the
   1 digrams	of	both
   1 digrams	are	put
   1 digrams	are	constructed
   1 digrams	and	trigrams
   1 digram	and	trigram
   1 differing	only	slightly
   1 different	types	of
   1 different	translation	routes
   1 different	sizes	of
   1 different	orthographies	thus
   1 different	origins	and
   1 different	languages--the	result
   1 different	languages	these
   1 different	languages	are
   1 different	from	other
   1 different	from	fite-trt
   1 different	focus	the
   1 different	english	translation
   1 differences	being	in
   1 difference	of	10
   1 difference	in	map
   1 differed	from	the
   1 did	not	show
   1 did	not	identify
   1 did	not	help
   1 did	not	happen
   1 did	not	construct
   1 dictionarytranslation-only	clir	and
   1 dictionarybased	clir	augmented
   1 dictionary-translationonly	no	oov
   1 dictionary-translationonly	clir	and
   1 dictionary-like	translation	where
   1 dictionary-like	rule-based	translation
   1 dictionary-based	query	translation
   1 dictionary-based	clir	where
   1 dictionary	used	in
   1 dictionary	thus	for
   1 dictionary	the	higher
   1 dictionary	the	construction
   1 dictionary	of	say
   1 dictionary	lookup	for
   1 dictionary	entries	
   1 dictionary	data	described
   1 dictionary	data	consisted
   1 dictionary	construction	process
   1 dictionary	by	kielikone
   1 dictionary	by	andre
   1 dictionary	are	translated
   1 dictionaries	these	test
   1 dictionaries	the	cost
   1 dictionaries	of	technical
   1 dictionaries	is	a
   1 dictionaries	from	these
   1 dictionaries	and	then
   1 dictionaries	and	monolingual
   1 dictionaries	1	introduction
   1 dft	twi	dft
   1 dft	twi	and
   1 dft	tw	the
   1 dft	tw	it
   1 dft	tw	0
   1 dft	r	2
   1 dft	r	1
   1 dfs	of	the
   1 dfengweb	trt-frank	trtspa-
   1 dfengweb	biosyntesis	634
   1 df	words	that
   1 df	wf	is
   1 df	statistics	were
   1 df	of	biosynthesis
   1 df	of	a
   1 df	is	the
   1 df	is	not
   1 df	in	the
   1 df	and	in
   1 devised	the	fite-trt
   1 devised	a	novel
   1 deviation	figures	show
   1 development	trt	only
   1 development	the	trt
   1 development	of	the
   1 developed	the	frequency
   1 developed	in	the
   1 developed	a	web-based
   1 developed	a	novel
   1 develop	a	dictionary-like
   1 determined	experimentally	the
   1 detail	present	the
   1 desired	language	from
   1 designed	to	be
   1 describes	the	production
   1 describes	how	the
   1 described	next	in
   1 described	in	zhang
   1 described	in	sections
   1 described	above	need
   1 describe	the	selection
   1 describe	the	fite-trt
   1 derived	from	english
   1 derivatives	of	the
   1 derivatives	and	plural
   1 depths	1	3
   1 depth	was	set
   1 depends	on	the
   1 dependence	of	translations
   1 denoted	by	the
   1 denoted	by	r
   1 denote	the	word
   1 degree	of	translation
   1 degree	of	similarity
   1 degree	of	effectiveness
   1 definitions	not	precisely
   1 definitions	below	of
   1 definition	4	let
   1 definition	3	let
   1 definition	2	let
   1 definition	1	let
   1 defined	see	notational
   1 defined	in	table
   1 defined	as	follows
   1 define	the	terms
   1 deficiency	can	be
   1 decreases	as	s
   1 decrease	in	recall
   1 dealt	with	in
   1 day	we	observed
   1 database	index	and
   1 data	we	used
   1 data	to	the
   1 data	section	5
   1 data	in	rule
   1 data	hersh	et
   1 data	for	rule
   1 data	for	fite
   1 data	fite-trt	was
   1 data	fite	identifies
   1 data	described	in
   1 data	are	well
   1 data	added	for
   1 cutoff	value	of
   1 crosslingual	baseline	for
   1 cross-lingual	spelling	variants--as
   1 cross-lingual	spelling	variant
   1 cross-language	information	retrieval
   1 cross-language	document	retrieval
   1 criterion	the	second
   1 criterion	is	discussed
   1 criterion	in	the
   1 criterion	and	the
   1 criteria	otherwise	the
   1 criteria	of	equivalent
   1 criteria	for	accepting
   1 criteria	are	fulfilled
   1 criteria	are	first
   1 criteria	and	the
   1 coverage	of	utaclir
   1 could	be	used
   1 could	be	solved
   1 could	be	designed
   1 costs	of	indirect
   1 cost	of	automatic
   1 cost	benefits	of
   1 corroborated	using	a
   1 corresponding	words	in
   1 corresponding	to	the
   1 corresponding	english	word
   1 correspondences	in	several
   1 correspondences	between	the
   1 correlate	linearly	with
   1 correct	words	are
   1 correct	translation	equivalent
   1 correct	target	language
   1 correct	identifications	one
   1 correct	fite-trt	identification
   1 correct	equivalents	was
   1 correct	equivalents	translation
   1 correct	equivalents	thus
   1 correct	equivalents	this
   1 correct	equivalents	for
   1 correct	equivalents	as
   1 correct	equivalents	are
   1 correct	equivalent	while
   1 correct	equivalent	which
   1 correct	equivalent	the
   1 correct	equivalent	for
   1 corpus	which	was
   1 corpus	translation	recall
   1 corpus	the	first
   1 corpus	is	much
   1 corpus	frequencies	for
   1 corpus	fite-trt	the
   1 corpora	used	by
   1 corpora	in	contrast
   1 core	of	fite
   1 conventions	used	in
   1 conventions	in	section
   1 conventional	digrams	formed
   1 convention	4	let
   1 convention	3	let
   1 convention	2	let
   1 convention	1	let
   1 contribution	was	probably
   1 contribution	of	the
   1 contribution	of	different
   1 contribution	in	clir
   1 contribute	to	better
   1 contrast	to	this
   1 context	of	the
   1 context	fite	is
   1 context	dependence	of
   1 context	characters	in
   1 context	al-onaizan	et
   1 contains	the	word
   1 contains	source	and
   1 contains	more	words
   1 contains	discussion	and
   1 contains	a	high
   1 contains	7	characters
   1 containing	the	word
   1 containing	the	target
   1 containing	inflectional	word
   1 containing	four	or
   1 containing	both	types
   1 containing	around	4
   1 contained	the	title
   1 contained	the	same
   1 contained	the	equivalents
   1 contained	five	native
   1 contained	both	types
   1 contained	98	and
   1 contained	10	native
   1 contain	the	word
   1 contain	terms	in
   1 contain	spanish-english	spelling
   1 contain	biological	and
   1 constructs	digrams	of
   1 construction	system	developed
   1 construction	process	could
   1 construction	of	dictionaries
   1 construction	of	a
   1 construction	it	is
   1 constructed	using	web
   1 constructed	two	collections
   1 constructed	the	character
   1 constructed	from	the
   1 constructed	for	each
   1 constructed	fite-trt	is
   1 constructed	because	the
   1 construct	large	multilingual
   1 construct	a	word
   1 constitute	a	major
   1 consisted	of	a
   1 consisted	of	50
   1 considered	the	two
   1 considered	in	the
   1 considered	finnish-english	experiments
   1 considered	chinese	name
   1 considered	and	in
   1 consider	the	english
   1 consider	target	language
   1 consider	document	frequency
   1 consecutive	words	in
   1 consecutive	characters	of
   1 consecutive	characters	form
   1 consecutive	as	well
   1 consecutive	and	nonconsecutive
   1 conover	1980	the
   1 connell	2005	inquery
   1 connection	with	trt
   1 conjuncted	by	the
   1 confidence	factor	which
   1 confidence	factor	were
   1 confidence	factor	of
   1 confidence	factor	cf
   1 confidence	factor	being
   1 confidence	factor	10
   1 conducted	by	keskustalo
   1 conditions	where	the
   1 conditions	the	value
   1 conclusions	in	this
   1 conclusions	2	trt
   1 conclude	this	section
   1 concise	enough	to
   1 computertietokone	do	not
   1 computer	originating	from
   1 computer	and	chemotherapy
   1 computed	on	a
   1 computed	for	both
   1 compute	relative	document
   1 computational	expense	in
   1 computare	to	calculate
   1 compound	of	knowledge
   1 components	is	not
   1 component	tested	for
   1 component	of	r
   1 component	is	still
   1 component	as	an
   1 complexity	it	does
   1 complete	the	translation
   1 compensated	failures	of
   1 compensate	the	failures
   1 comparison	to	utaclir
   1 comparison	to	dictionarytranslation-only
   1 comparison	to	dictionary-translationonly
   1 comparison	experiments	only
   1 comparing	fite-trt	to
   1 compared	to	the
   1 compared	the	effectiveness
   1 compare	the	second
   1 comparable	result	of
   1 comparable	category	and
   1 comparable	categories	here
   1 comparable	categories	based
   1 common	subsequence	divided
   1 common	in	the
   1 common	for	word
   1 common	and	reliable
   1 common	5	2
   1 come	into	question
   1 combined	technique	performed
   1 combined	into	one
   1 combined	document	file
   1 combined	5	1
   1 combination	with	fuzzy
   1 combination	index	cci
   1 combat	this	problem
   1 com/translator/	for	the
   1 columns	4	and
   1 columns	2	and
   1 collections	with	word
   1 collections	the	word
   1 collections	the	second
   1 collections	the	process
   1 collections	the	order
   1 collections	of	character
   1 collections	as	well
   1 collections	and	word
   1 collections	and	the
   1 collection	was	constructed
   1 collection	utaclir	s
   1 collection	two	types
   1 collection	there	are
   1 collection	the	english
   1 collection	t	tw
   1 collection	t	as
   1 collection	s	we
   1 collection	s	by
   1 collection	s	and
   1 collection	missed	many
   1 collection	if	trt
   1 collection	deficiencies	in
   1 collection	contains	a
   1 collection	containing	around
   1 collection	2	to
   1 collected	using	the
   1 coefficient	was	experimentally
   1 coefficient	values	reflect
   1 coefficient	value	the
   1 coefficient	is	a
   1 co-occurrence	statistics	and
   1 clustered	around	the
   1 closer	to	1
   1 close	to	each
   1 clir-related	application	of
   1 clir	where	oov
   1 clir	used	to
   1 clir	the	results
   1 clir	system	the
   1 clir	system	as
   1 clir	performance	when
   1 clir	performance	the
   1 clir	fite-trt	performance
   1 clir	experiments	showed
   1 clir	experiments	r
   1 clir	experiments	are
   1 clir	effectiveness	experiments
   1 clir	effectiveness	5
   1 clir	and	machine
   1 clef	topics	numbered
   1 clef	s	peters
   1 cleaned	by	removing
   1 class	is	achieved
   1 class	information	the
   1 class	information	is
   1 class	information	for
   1 choice	between	translation
   1 chinese-english	texts	found
   1 chinese-english	oov	words
   1 chinese	web	pages
   1 chinese	to	combat
   1 chinese	pronunciations	fujii
   1 chinese	name	variation
   1 chinese	mandarin	pronunciation
   1 cheng	et	al
   1 chemotherapy-kemoterapia	both	words
   1 chemotherapy	and	their
   1 chemeia	therapeia	and
   1 checks	whether	the
   1 checks	the	number
   1 characters	they	also
   1 characters	the	target
   1 characters	the	other
   1 characters	the	boolean
   1 characters	that	are
   1 characters	shared	by
   1 characters	see	below
   1 characters	likewise	let
   1 characters	in	order
   1 characters	in	addition
   1 characters	form	one
   1 characters	as	well
   1 characters	as	digrams
   1 characters	and	romanized
   1 characterbased	rules	to
   1 character-based	language	models
   1 character	sequence	variants
   1 character	correspondences	in
   1 character	correspondences	between
   1 character	combination	index
   1 changes	were	slight
   1 change	between	each
   1 challenge	in	the
   1 cfs	and/or	frequencies
   1 cf	or	frequency
   1 cf	is	defined
   1 cf	and	frequency
   1 cf	10	0
   1 cci	indicates	the
   1 caused	recall	errors
   1 caused	by	translation
   1 cause	of	precision
   1 category	and	digrams
   1 categories	here	we
   1 categories	based	on
   1 cases	where	trt
   1 cases	where	native
   1 cases	where	equivalent
   1 cases	where	direct
   1 cases	the	trt
   1 cases	the	equivalent
   1 cases	of	spanish-english/skipgram/2
   1 cases	could	be
   1 cases	as	spelling
   1 case	where	the
   1 case	the	difference
   1 case	of	table
   1 case	of	spelling
   1 case	of	spanish/bio-terms/web
   1 case	of	finnish-english
   1 case	of	direct
   1 case	in	pirkola
   1 case	in	our
   1 case	correct	fite-trt
   1 case	2	was
   1 captured	spelling	variation
   1 capture	the	context
   1 cannot	be	translated
   1 candidates	the	procedure
   1 candidates	produced	by
   1 candidates	and	otherwise
   1 candidate	word	forms
   1 candidate	word	form
   1 candidate	this	process
   1 candidate	produced	by
   1 candidate	list	tws
   1 candidate	as	given
   1 candidate	as	an
   1 can	still	be
   1 can	see	that
   1 can	handle	words
   1 can	easily	be
   1 can	contribute	to
   1 can	be	structured
   1 can	be	presented
   1 can	be	attributed
   1 calls	the	procedure
   1 called	oov-utaclir-spa-eng	and
   1 called	bio-terms	for
   1 call	the	translation
   1 calculations	from	the
   1 calculation	both	the
   1 calculate	and	tietokone
   1 c	the	pivot
   1 c	in	the
   1 c	first	in
   1 by	wft	tw
   1 by	wf	s
   1 by	using	the
   1 by	using	more
   1 by	using	large
   1 by	using	a
   1 by	two	words
   1 by	trt-frank	trtspa-
   1 by	trt-frank	trt
   1 by	trt	we
   1 by	trt	was
   1 by	trt	using
   1 by	trt	this
   1 by	trt	the
   1 by	trt	is
   1 by	trt	fite-trt
   1 by	trt	dictionary-based
   1 by	trt	are
   1 by	translation	ambiguity
   1 by	translating	1
   1 by	transformation	rules
   1 by	transformation	rule
   1 by	their	frequency
   1 by	the	wilcoxon
   1 by	the	usual
   1 by	the	rel-df/rel-wf
   1 by	the	number
   1 by	the	mean
   1 by	the	and-operator
   1 by	sw	sl
   1 by	summarizing	in
   1 by	removing	duplicates
   1 by	r	trt-frank
   1 by	kielikone	inc
   1 by	frequency	and
   1 by	fite-trt	perform
   1 by	fite-trt	6
   1 by	fite	was
   1 by	fite	are
   1 by	document	frequency
   1 by	dft	tw
   1 by	df	s
   1 by	comparing	fite-trt
   1 by	augmenting	the
   1 by	asterisks	as
   1 by	andre	fairchild
   1 by	adding	more
   1 by	a	word
   1 by	a	knowledgeable
   1 by	a	function
   1 by	6	7
   1 by	50	5
   1 by	2	2
   1 but	that	did
   1 but	systematic	and
   1 but	still	substantial
   1 but	only	at
   1 but	is	not
   1 but	bears	some
   1 but	are	not
   1 browser	lynx	was
   1 brown	et	al
   1 both	words	originate
   1 both	web	and
   1 both	the	spanish-english
   1 both	the	direction
   1 both	spelling	variants
   1 both	high	recall
   1 both	for	web
   1 both	developed	a
   1 both	contained	the
   1 both	consecutive	as
   1 both	consecutive	and
   1 boolean	function	tw-len-ok
   1 boolean	function	freq-pattern-ok
   1 bioterm	omnivoro	lcs/mwl
   1 biosynthesis	the	equivalent
   1 biosynthesis	biosintesis	10
   1 biosyntesis	its	frequency
   1 biosyntesis	634	the
   1 biosintesis	is	remarkably
   1 biosintesis	in	spanish-english
   1 biosintesis	engweb	we
   1 biosintesis	10	engweb
   1 biomedical	researchers	fite-trt
   1 biology	and	disease
   1 biological	sub-webs	in
   1 biological	documents	in
   1 bio-terms	table	viii
   1 bio-terms	for	the
   1 bio-terms	direct	translation
   1 bio-terms	and	table
   1 bio-terms	and	spelling
   1 binding	table	v
   1 bilingual	chinese-english	texts
   1 bigram	and	trigram
   1 between	two	kinds
   1 between	translation	alternatives
   1 between	the	words
   1 between	the	length
   1 between	the	language
   1 between	the	english
   1 between	the	document
   1 between	r	2
   1 between	english	characters
   1 between	each	comparable
   1 better	than	plain
   1 better	than	finnish-english
   1 better	than	digrams
   1 better	than	basic
   1 better	results	overall
   1 better	results	only
   1 better	mt	performance
   1 better	for	spanishenglish
   1 better	effectiveness	can
   1 best	oov	word
   1 best	matches	r
   1 best	matches	and
   1 best	matches	5
   1 best	fuzzy	translation/matchingbased
   1 benefits	of	an
   1 benefits	are	high
   1 below	we	present
   1 below	the	thresholds
   1 below	of	the
   1 below	in	these
   1 belong	to	a
   1 being	in	that
   1 being	a	target
   1 being	a	compound
   1 being	89	25
   1 been	modified	to
   1 been	constructed	fite-trt
   1 because	trt	may
   1 because	the	short
   1 because	the	first
   1 because	the	cfs
   1 because	our	aim
   1 because	of	low
   1 because	it	was
   1 because	at	this
   1 because	a	pivot
   1 bears	some	resemblance
   1 be	useless	if
   1 be	useful	in
   1 be	used	in
   1 be	used	as
   1 be	two	candidate
   1 be	translated	generally
   1 be	translated	by
   1 be	translatable	by
   1 be	their	frequencies
   1 be	taken	into
   1 be	structured	using
   1 be	solved	by
   1 be	seen	for
   1 be	seen	as
   1 be	presented	as
   1 be	possible	to
   1 be	noted	that
   1 be	marginally	topical
   1 be	largely	automatic
   1 be	investigated	more
   1 be	improved	by
   1 be	identical	in
   1 be	identical	also
   1 be	held	in
   1 be	hard	to
   1 be	good	frequency
   1 be	designed	to
   1 be	corroborated	using
   1 be	available	but
   1 be	attributed	to
   1 be	at	the
   1 be	applied	to
   1 be	achieved	when
   1 be	accepted	as
   1 be	a	target
   1 be	a	multilingual
   1 bayesian	inference	network
   1 basis	of	web
   1 basis	of	both
   1 basis	of	aligned
   1 basically	the	same
   1 basic	questions	regarding
   1 basic	lexicon	and
   1 basic	idea	is
   1 basic	dictionary-based	clir
   1 bases	for	the
   1 baselines	the	effectiveness
   1 baselines	tables	ix
   1 baselines	it	was
   1 baselines	in	pirkola
   1 baseline	with	oov
   1 baseline	where	oov
   1 baseline	tables	ix
   1 baseline	queries	where
   1 baseline	for	the
   1 based	on	regular
   1 based	on	our
   1 based	on	map
   1 based	on	a
   1 base	forms	word
   1 base	forms	for
   1 base	form	the
   1 base	form	for
   1 base	form	equivalents
   1 base	form	and
   1 ballesteros	2000	gollins
   1 bag	of	word
   1 bacterium	while	fite
   1 bacteria	the	correct
   1 bacteria	many	of
   1 back	into	english
   1 b	and	c
   1 avoid	the	ambiguity
   1 avoid	several	long
   1 average	values	in
   1 average	precision	map
   1 average	of	the
   1 average	number	of
   1 available	but	are
   1 availability	of	translation
   1 automatically	yield	the
   1 automatically	large	collections
   1 automatically	from	translation
   1 automatic	translation	of
   1 automatic	translation	is
   1 automatic	thanks	to
   1 automatic	method	to
   1 automatic	method	are
   1 automatic	dictionary-based	query
   1 automatic	as	opposed
   1 augmenting	the	transformation
   1 augmented	with	statistical
   1 augmented	with	plain
   1 attributed	to	the
   1 attack	this	problem
   1 at	this	stage
   1 at	the	university
   1 at	the	present
   1 at	present	trt
   1 at	or	above
   1 at	most	40
   1 at	low	confidence
   1 at	least	times
   1 at	directory	depths
   1 at	all	these
   1 at	3--on	each
   1 at	10	using
   1 asterisks	as	expected
   1 assumed	4	2
   1 associated	with	low
   1 associated	with	a
   1 associated	frequencies	of
   1 assistant	fed	the
   1 assigned	such	a
   1 as	well	the
   1 as	we	will
   1 as	we	do
   1 as	the	second
   1 as	the	native
   1 as	the	list
   1 as	the	length
   1 as	the	comparable
   1 as	test	data
   1 as	source	words
   1 as	s	he
   1 as	query	structure
   1 as	opposed	to
   1 as	nonconsecutive	characters
   1 as	mentioned	in
   1 as	intermediate	languages
   1 as	instances	of
   1 as	in	toivonen
   1 as	in	the
   1 as	follows	what
   1 as	follows	section
   1 as	follows	in
   1 as	follows	finnish-english/collection
   1 as	follows	english
   1 as	follows	definition
   1 as	fite	identifies
   1 as	expected	the
   1 as	examples	consider
   1 as	equivalents	for
   1 as	english	words
   1 as	digrams	are
   1 as	described	above
   1 as	can	be
   1 as	baselines	in
   1 as	an	input
   1 as	algorithm	find-equivalent
   1 as	a	variation
   1 as	a	solution
   1 as	a	selection
   1 as	a	rule
   1 as	a	frequency
   1 as	a	document
   1 as	a	bag
   1 article--is	the	grey
   1 article	we	introduce
   1 article	we	describe
   1 article	the	identification
   1 article	it	achieves
   1 article	is	organized
   1 article	and	here
   1 around	the	average
   1 around	4	5
   1 ari	pirkola	jarmo
   1 area	fite-trt	effectiveness
   1 are	well	suited
   1 are	used	see
   1 are	used	liberally
   1 are	used	either
   1 are	typically	used
   1 are	two	important
   1 are	treated	as
   1 are	transformed	and
   1 are	the	following
   1 are	statistically	significant
   1 are	split	into
   1 are	sorted	by
   1 are	smaller	than
   1 are	situations	where
   1 are	similar	cases
   1 are	significant	only
   1 are	rich	in
   1 are	retained	untranslatable
   1 are	replaced	by
   1 are	repeated	with
   1 are	reasonable	since
   1 are	rare	words
   1 are	ranked	based
   1 are	put	into
   1 are	presented	in
   1 are	old	words
   1 are	often	large
   1 are	obvious	it
   1 are	not	very
   1 are	not	related
   1 are	not	precisely
   1 are	not	correct
   1 are	not	common
   1 are	much	more
   1 are	much	lower
   1 are	much	longer
   1 are	more	than
   1 are	mixed	language
   1 are	malformed	word
   1 are	malformed	rather
   1 are	leucocyte	and
   1 are	large	and
   1 are	involved	in
   1 are	indicated	as
   1 are	independent	of
   1 are	inconclusive	and
   1 are	in	agreement
   1 are	identified	from
   1 are	high	because
   1 are	here	called
   1 are	fulfilled	as
   1 are	first	applied
   1 are	exactly	two
   1 are	denoted	by
   1 are	dealt	with
   1 are	contained	in
   1 are	constructed	the
   1 are	considered	and
   1 are	concise	enough
   1 are	computed	on
   1 are	clustered	around
   1 are	close	to
   1 are	called	bio-terms
   1 are	at	most
   1 are	as	follows
   1 are	as	an
   1 are	appropriate	for
   1 are	5	native
   1 are	40	3
   1 are	10	source
   1 are	0	839
   1 approximately	the	same
   1 approximate	matches	between
   1 appropriate	for	the
   1 approaches	to	handling
   1 approaches	tested	in
   1 approach	to	the
   1 approach	to	oov
   1 approach	should	involve
   1 apply	the	criteria
   1 apply	cf	and
   1 applied/modified	as	follows
   1 applied	to	the
   1 applied	to	running
   1 applied	thresholds	were
   1 applied	the	confidence
   1 applied	on	two
   1 applied	in	this
   1 applied	and	monolingual
   1 applied	a	limit
   1 applications	outside	cross-language
   1 application	of	fite
   1 appendix	the	algorithm
   1 appeared	in	the
   1 appear	at	the
   1 any	thresholds	and
   1 any	oov	word
   1 another	language	cross-lingual
   1 andre	fairchild	http
   1 and/or	frequencies	of
   1 and-operator	and	the
   1 and	zhang	and
   1 and	x	in
   1 and	x	all
   1 and	wft	tw
   1 and	were	wrapped
   1 and	were	saved
   1 and	we	use
   1 and	we	had
   1 and	we	did
   1 and	two	skipped
   1 and	trt	queries
   1 and	trt	gives
   1 and	trigrams	alone
   1 and	trigram	matching
   1 and	trigram	language
   1 and	translation	by
   1 and	to	indicate
   1 and	tl	a
   1 and	tietokone	being
   1 and	thus	require
   1 and	those	that
   1 and	they	were
   1 and	they	need
   1 and	therefore	similar
   1 and	thereby	increase
   1 and	then	the
   1 and	then	regular
   1 and	then	in
   1 and	their	finnish
   1 and	the	translation
   1 and	the	spanish
   1 and	the	source
   1 and	the	second
   1 and	the	rules
   1 and	the	results
   1 and	the	queries
   1 and	the	issue
   1 and	the	findings
   1 and	the	experimental
   1 and	the	effectiveness
